description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Feb 19 2021 327 Put,PUT,SPY_021921P327,OPR,0.0,0.01,0.01,0.0,0,9997,0X9997,0,0.01,0.01,0.0,0.0,3,,1613661412541,1613682899554,0.01,65.205,0.0,0.0,-0.001,0.0,0.0,6941,0.01,0.0,29.0,,327.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 328 Put,PUT,SPY_021921P328,OPR,0.0,0.01,0.01,0.0,0,10020,0X10020,0,0.01,0.01,0.0,0.0,1,,1613660793493,1613682899554,0.01,64.144,0.0,0.0,-0.001,0.0,0.0,9050,0.01,0.0,29.0,,328.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 329 Put,PUT,SPY_021921P329,OPR,0.0,0.01,0.01,0.0,0,10015,0X10015,0,0.01,0.01,0.0,0.0,7,,1613658608257,1613682899554,0.01,63.08,0.0,0.0,-0.001,0.0,0.0,9840,0.01,0.0,29.0,,329.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 330 Put,PUT,SPY_021921P330,OPR,0.0,0.01,0.01,0.0,0,10014,0X10014,0,0.01,0.01,0.0,0.0,108,,1613668886919,1613682899000,0.01,62.006,0.0,0.0,-0.001,0.0,0.0,69930,0.01,0.0,29.0,,330.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 331 Put,PUT,SPY_021921P331,OPR,0.0,0.01,0.01,0.0,0,9876,0X9876,0,0.01,0.01,0.0,0.0,8,,1613674756283,1613682899967,0.01,60.959,0.0,0.0,-0.001,0.0,0.0,5158,0.01,0.0,29.0,,331.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 332 Put,PUT,SPY_021921P332,OPR,0.0,0.01,0.01,0.0,0,9784,0X9784,0,0.01,0.01,0.0,0.0,1,,1613674756283,1613682899967,0.01,59.903,0.0,0.0,-0.001,0.0,0.0,4406,0.01,0.0,29.0,,332.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 333 Put,PUT,SPY_021921P333,OPR,0.0,0.01,0.01,0.0,0,9656,0X9656,0,0.01,0.01,0.0,0.0,6,,1613673181210,1613682899554,0.01,58.838,0.0,0.0,-0.001,0.0,0.0,5492,0.01,0.0,29.0,,333.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 334 Put,PUT,SPY_021921P334,OPR,0.0,0.01,0.01,0.0,0,9563,0X9563,0,0.01,0.01,0.0,0.0,2,,1613676839262,1613682899554,0.01,57.805,0.0,0.0,-0.001,0.0,0.0,14381,0.01,0.0,29.0,,334.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 335 Put,PUT,SPY_021921P335,OPR,0.0,0.01,0.01,0.0,0,9563,0X9563,0,0.02,0.01,0.0,0.0,322,,1613665483654,1613682899967,0.01,56.751,0.0,0.0,-0.001,0.0,0.0,26584,0.01,0.0,29.0,,335.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 336 Put,PUT,SPY_021921P336,OPR,0.0,0.01,0.01,0.0,0,9459,0X9459,0,0.01,0.01,0.0,0.0,5,,1613669527788,1613682899967,0.01,55.705,0.0,0.0,-0.001,0.0,0.0,3954,0.01,0.0,29.0,,336.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 337 Put,PUT,SPY_021921P337,OPR,0.0,0.01,0.02,0.0,0,9245,0X9245,0,0.02,0.01,0.0,0.0,264,,1613662516193,1613682899967,0.02,54.633,0.0,0.0,-0.001,0.0,0.0,3879,0.02,0.0,29.0,,337.0,1613768400000,1,R,1613782800000,100.0, ,,,19900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 338 Put,PUT,SPY_021921P338,OPR,0.0,0.01,0.01,0.0,0,9383,0X9383,0,0.01,0.01,0.0,0.0,174,,1613666474846,1613682899554,0.01,53.623,0.0,0.0,-0.001,0.0,0.0,13981,0.01,0.0,29.0,,338.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 339 Put,PUT,SPY_021921P339,OPR,0.0,0.01,0.01,0.0,0,9261,0X9261,0,0.02,0.01,0.0,0.0,453,,1613663960027,1613682899967,0.01,52.572,0.0,0.0,-0.001,0.0,0.0,7860,0.01,0.0,29.0,,339.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 340 Put,PUT,SPY_021921P340,OPR,0.0,0.01,0.01,0.0,0,9077,0X9077,0,0.02,0.01,0.0,0.0,409,,1613681216934,1613682899967,0.01,51.538,0.0,0.0,-0.001,0.0,0.0,68242,0.01,0.0,29.0,,340.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 341 Put,PUT,SPY_021921P341,OPR,0.0,0.01,0.01,0.0,0,9001,0X9001,0,0.02,0.01,0.0,0.0,122,,1613673545860,1613682899967,0.01,50.514,0.0,0.0,-0.001,0.0,0.0,8601,0.01,0.0,29.0,,341.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 342 Put,PUT,SPY_021921P342,OPR,0.0,0.01,0.01,0.0,0,8787,0X8787,0,0.02,0.01,0.0,0.0,232,,1613665443521,1613682899554,0.01,49.466,0.0,0.0,-0.001,0.0,0.0,7812,0.01,0.0,29.0,,342.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 343 Put,PUT,SPY_021921P343,OPR,0.0,0.01,0.02,0.0,0,8723,0X8723,0,0.02,0.01,0.0,0.0,16,,1613666347998,1613682899967,0.02,48.445,0.0,0.0,-0.001,0.0,0.0,14996,0.02,0.0,29.0,,343.0,1613768400000,1,R,1613782800000,100.0, ,,,19900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 344 Put,PUT,SPY_021921P344,OPR,0.0,0.01,0.01,0.0,0,8891,0X8891,0,0.02,0.01,0.0,0.0,67,,1613671687010,1613682899000,0.01,47.405,0.0,0.0,-0.001,0.0,0.0,8763,0.01,0.0,29.0,,344.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 345 Put,PUT,SPY_021921P345,OPR,0.0,0.01,0.01,0.0,0,8791,0X8791,0,0.03,0.01,0.0,0.0,127,,1613678177045,1613682899000,0.01,46.384,0.0,0.0,-0.001,0.0,0.0,31359,0.01,0.0,29.0,,345.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 346 Put,PUT,SPY_021921P346,OPR,0.0,0.01,0.01,0.0,0,8174,0X8174,0,0.02,0.01,0.0,0.0,186,,1613680833842,1613682898998,0.01,45.359,0.0,0.0,-0.001,0.0,0.0,7525,0.01,0.0,29.0,,346.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 347 Put,PUT,SPY_021921P347,OPR,0.0,0.01,0.01,0.0,0,7869,0X7869,0,0.02,0.01,0.0,0.0,606,,1613682829616,1613682899000,0.01,44.341,0.0,0.0,-0.001,0.0,0.0,5190,0.01,0.0,29.0,,347.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 348 Put,PUT,SPY_021921P348,OPR,0.0,0.01,0.01,0.0,0,7358,0X7358,0,0.02,0.01,0.0,0.0,259,,1613678760663,1613682898998,0.01,43.318,0.0,0.0,-0.001,0.0,0.0,10979,0.01,0.0,29.0,,348.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 349 Put,PUT,SPY_021921P349,OPR,0.0,0.01,0.01,0.0,0,6683,0X6683,0,0.03,0.01,0.0,0.0,325,,1613681521252,1613682898998,0.01,42.3,0.0,0.0,-0.001,0.0,0.0,19212,0.01,0.0,29.0,,349.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 350 Put,PUT,SPY_021921P350,OPR,0.0,0.01,0.01,0.0,0,5943,0X5943,0,0.03,0.01,0.0,0.0,1442,,1613682423348,1613682899000,0.01,41.277,0.0,0.0,-0.001,0.0,0.0,121000,0.01,0.0,29.0,,350.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 351 Put,PUT,SPY_021921P351,OPR,0.0,0.01,0.01,0.0,0,5819,0X5819,0,0.03,0.01,0.0,0.0,284,,1613679749204,1613682898998,0.01,40.263,0.0,0.0,-0.001,0.0,0.0,4489,0.01,0.0,29.0,,351.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 352 Put,PUT,SPY_021921P352,OPR,0.0,0.01,0.01,0.0,0,5105,0X5105,0,0.03,0.01,0.0,0.0,208,,1613682355483,1613682899000,0.01,39.242,0.0,0.0,-0.001,0.0,0.0,23196,0.01,0.0,29.0,,352.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 353 Put,PUT,SPY_021921P353,OPR,0.0,0.01,0.01,0.0,0,4416,0X4416,0,0.03,0.01,0.0,0.0,539,,1613681770353,1613682898998,0.01,38.248,0.0,0.0,-0.001,0.0,0.0,11186,0.01,0.0,29.0,,353.0,1613768400000,1,R,1613782800000,100.0, ,,,9900.0,0.0,0.0,False,False,False
SPY Feb 19 2021 354 Put,PUT,SPY_021921P354,OPR,0.01,0.02,0.01,0.0,365,13581,365X13581,0,0.03,0.01,0.0,0.0,2632,,1613682534320,1613682898998,0.01,37.217,0.0,0.0,-0.001,0.0,0.0,13249,0.01,0.0,29.0,,354.0,1613768400000,1,R,1613782800000,100.0, ,,,4900.0,0.0,-50.0,False,False,False
SPY Feb 19 2021 355 Put,PUT,SPY_021921P355,OPR,0.01,0.02,0.02,0.0,801,11931,801X11931,0,0.04,0.01,0.0,0.0,343,,1613681320151,1613682899269,0.02,36.22,0.0,0.0,-0.001,0.0,0.0,31575,0.02,0.0,29.0,,355.0,1613768400000,1,R,1613782800000,100.0, ,,,6566.67,0.0,-66.67,False,False,False
SPY Feb 19 2021 356 Put,PUT,SPY_021921P356,OPR,0.01,0.02,0.02,0.0,1141,11520,1141X11520,0,0.04,0.01,0.0,0.0,494,,1613682544817,1613682899269,0.02,35.21,0.0,0.0,-0.001,0.0,0.0,9932,0.02,0.0,29.0,,356.0,1613768400000,1,R,1613782800000,100.0, ,,,4900.0,0.0,-75.0,False,False,False
SPY Feb 19 2021 357 Put,PUT,SPY_021921P357,OPR,0.01,0.02,0.01,0.0,2487,10896,2487X10896,0,0.04,0.01,0.0,0.0,21,,1613681788240,1613682899269,0.01,34.207,0.0,0.0,-0.001,0.0,0.0,13558,0.01,0.0,29.0,,357.0,1613768400000,1,R,1613782800000,100.0, ,,,1566.67,0.0,-83.33,False,False,False
SPY Feb 19 2021 358 Put,PUT,SPY_021921P358,OPR,0.01,0.02,0.02,0.0,3122,10108,3122X10108,0,0.04,0.02,0.0,0.0,511,,1613676827783,1613682899269,0.02,33.183,0.0,0.0,-0.001,0.0,0.0,11600,0.02,0.0,29.0,,358.0,1613768400000,1,R,1613782800000,100.0, ,,,2122.22,0.0,-88.89,False,False,False
SPY Feb 19 2021 359 Put,PUT,SPY_021921P359,OPR,0.01,0.02,0.02,0.0,5283,8725,5283X8725,0,0.06,0.01,0.0,0.0,1758,,1613681581197,1613682899269,0.02,32.177,0.0,0.0,-0.001,0.0,0.0,8218,0.02,0.0,29.0,,359.0,1613768400000,1,R,1613782800000,100.0, ,,,1438.46,0.0,-92.31,False,False,False
SPY Feb 19 2021 360 Put,PUT,SPY_021921P360,OPR,0.01,0.02,0.02,0.0,5628,7817,5628X7817,0,0.06,0.01,0.0,0.0,9323,,1613681530741,1613682899269,0.02,31.189,0.0,0.0,-0.001,0.0,0.0,57038,0.02,0.0,29.0,,360.0,1613768400000,1,R,1613782800000,100.0, ,,,900.0,0.0,-95.0,False,False,False
SPY Feb 19 2021 361 Put,PUT,SPY_021921P361,OPR,0.01,0.02,0.02,0.0,7400,6499,7400X6499,0,0.06,0.02,0.0,0.0,41,,1613678948514,1613682899269,0.02,30.19,0.0,0.0,-0.001,0.0,0.0,19628,0.02,0.0,29.0,,361.0,1613768400000,1,R,1613782800000,100.0, ,,,614.29,0.0,-96.43,False,False,False
SPY Feb 19 2021 362 Put,PUT,SPY_021921P362,OPR,0.01,0.02,0.02,0.0,8378,5069,8378X5069,0,0.07,0.01,0.0,0.0,187,,1613681904386,1613682898998,0.02,29.192,0.0,0.0,-0.001,0.0,0.0,24409,0.02,0.0,29.0,,362.0,1613768400000,1,R,1613782800000,100.0, ,,,387.8,0.0,-97.56,False,False,False
SPY Feb 19 2021 363 Put,PUT,SPY_021921P363,OPR,0.01,0.02,0.02,0.0,9749,2173,9749X2173,0,0.07,0.02,0.0,0.01,746,,1613682610333,1613682898998,0.01,28.181,0.0,0.0,-0.001,0.0,0.0,10161,0.02,0.0,29.0,,363.0,1613768400000,1,R,1613782800000,100.0, ,,,238.98,-0.01,-98.31,False,False,False
SPY Feb 19 2021 364 Put,PUT,SPY_021921P364,OPR,0.02,0.03,0.02,0.0,1,9744,1X9744,0,0.07,0.01,0.0,0.01,167,,1613681115289,1613682899322,0.01,27.195,0.0,0.0,-0.001,0.0,0.0,14013,0.02,0.0,29.0,,364.0,1613768400000,1,R,1613782800000,100.0, ,,,140.96,-0.01,-98.8,False,False,False
SPY Feb 19 2021 365 Put,PUT,SPY_021921P365,OPR,0.02,0.03,0.03,0.0,1253,8705,1253X8705,0,0.08,0.02,0.0,0.01,4268,,1613682638962,1613682899269,0.02,26.195,0.0,0.0,-0.001,0.0,0.0,72483,0.03,0.0,29.0,,365.0,1613768400000,1,R,1613782800000,100.0, ,,,156.41,-0.01,-99.15,False,False,False
SPY Feb 19 2021 366 Put,PUT,SPY_021921P366,OPR,0.02,0.03,0.03,0.0,5204,7230,5204X7230,0,0.07,0.02,0.0,0.02,1379,,1613681779831,1613682899269,0.01,25.187,0.0,0.0,-0.001,0.0,0.0,28998,0.03,0.0,29.0,,366.0,1613768400000,1,R,1613782800000,100.0, ,,,85.19,-0.02,-99.38,False,False,False
SPY Feb 19 2021 367 Put,PUT,SPY_021921P367,OPR,0.02,0.03,0.03,0.0,5683,6176,5683X6176,0,0.1,0.02,0.0,0.02,346,,1613681977115,1613682899269,0.01,25.232,0.0,0.0,-0.001,0.0,0.0,22203,0.03,0.0,29.0,,367.0,1613768400000,1,R,1613782800000,100.0, ,,,35.14,-0.02,-99.1,False,False,False
SPY Feb 19 2021 368 Put,PUT,SPY_021921P368,OPR,0.02,0.03,0.03,0.0,6714,4622,6714X4622,0,0.1,0.02,0.0,0.03,1792,,1613682875273,1613682899322,0.0,25.314,0.0,0.0,-0.002,0.0,0.0,14276,0.03,0.0,29.0,,368.0,1613768400000,1,R,1613782800000,100.0, ,,,1.01,-0.03,-98.65,False,False,False
SPY Feb 19 2021 369 Put,PUT,SPY_021921P369,OPR,0.02,0.03,0.03,0.0,7533,2661,7533X2661,0,0.11,0.02,0.0,0.04,692,,1613682889853,1613682899322,-0.01,25.208,0.0,0.0,-0.003,0.0,0.0,15062,0.03,0.001,29.0,,369.0,1613768400000,1,R,1613782800000,100.0, ,,,-19.57,-0.04,-98.12,False,False,False
SPY Feb 19 2021 370 Put,PUT,SPY_021921P370,OPR,0.03,0.04,0.04,0.0,1755,9104,1755X9104,0,0.12,0.02,0.0,0.04,8525,,1613682899214,1613682899269,0.0,25.25,-0.001,0.0,-0.005,0.001,0.0,104291,0.04,0.001,29.0,,370.0,1613768400000,1,R,1613782800000,100.0, ,,,-10.71,-0.04,-97.1,False,False,False
SPY Feb 19 2021 371 Put,PUT,SPY_021921P371,OPR,0.03,0.04,0.03,0.0,2444,7225,2444X7225,0,0.13,0.03,0.0,0.05,772,,1613682403612,1613682899269,-0.02,25.246,-0.001,0.001,-0.008,0.001,0.0,18214,0.03,0.002,29.0,,371.0,1613768400000,1,R,1613782800000,100.0, ,,,-42.64,-0.05,-95.6,False,False,False
SPY Feb 19 2021 372 Put,PUT,SPY_021921P372,OPR,0.03,0.04,0.04,0.0,2746,5443,2746X5443,0,0.15,0.03,0.0,0.06,2871,,1613682602143,1613682899269,-0.02,25.255,-0.002,0.001,-0.013,0.002,0.0,36324,0.04,0.004,29.0,,372.0,1613768400000,1,R,1613782800000,100.0, ,,,-33.11,-0.06,-93.31,False,False,False
SPY Feb 19 2021 373 Put,PUT,SPY_021921P373,OPR,0.03,0.04,0.04,0.01,6877,2546,6877X2546,0,0.16,0.03,0.0,0.07,11564,,1613682745295,1613682898998,-0.03,25.266,-0.003,0.001,-0.02,0.003,0.0,17811,0.04,0.007,29.0,,373.0,1613768400000,1,R,1613782800000,100.0, ,,,-40.65,-0.06,-89.91,False,False,False
SPY Feb 19 2021 374 Put,PUT,SPY_021921P374,OPR,0.04,0.05,0.04,0.01,969,7424,969X7424,0,0.17,0.04,0.0,0.07,9335,,1613682655837,1613682898998,-0.03,25.281,-0.005,0.002,-0.03,0.004,0.0,16475,0.04,0.011,29.0,,374.0,1613768400000,1,R,1613782800000,100.0, ,,,-46.6,-0.06,-84.91,False,False,False
SPY Feb 19 2021 375 Put,PUT,SPY_021921P375,OPR,0.04,0.05,0.05,0.02,2226,5107,2226X5107,0,0.2,0.04,0.0,0.08,7780,,1613682857647,1613682899269,-0.03,25.286,-0.008,0.003,-0.045,0.006,0.0,61211,0.05,0.018,29.0,,375.0,1613768400000,1,R,1613782800000,100.0, ,,,-39.32,-0.06,-77.79,False,False,False
SPY Feb 19 2021 376 Put,PUT,SPY_021921P376,OPR,0.04,0.05,0.05,0.03,6410,1136,6410X1136,0,0.24,0.04,0.0,0.09,6377,,1613682892071,1613682898998,-0.04,25.281,-0.012,0.005,-0.064,0.008,0.0,18812,0.05,0.029,29.0,,376.0,1613768400000,1,R,1613782800000,100.0, ,,,-44.38,-0.06,-67.85,False,False,False
SPY Feb 19 2021 377 Put,PUT,SPY_021921P377,OPR,0.05,0.06,0.05,0.04,1866,5259,1866X5259,0,0.27,0.05,0.0,0.1,5490,,1613682631244,1613682898998,-0.05,25.063,-0.018,0.007,-0.086,0.011,0.0,26545,0.05,0.042,29.0,,377.0,1613768400000,1,R,1613782800000,100.0, ,,,-48.67,-0.06,-56.67,False,False,False
SPY Feb 19 2021 378 Put,PUT,SPY_021921P378,OPR,0.05,0.06,0.07,0.06,6751,424,6751X424,0,0.32,0.05,0.0,0.1,9142,,1613682851752,1613682899105,-0.04,24.473,-0.023,0.008,-0.105,0.014,0.0,18637,0.07,0.055,29.0,,378.0,1613768400000,1,R,1613782800000,100.0, ,,,-33.33,-0.05,-47.14,False,False,False
SPY Feb 19 2021 379 Put,PUT,SPY_021921P379,OPR,0.06,0.07,0.06,0.07,5038,424,5038X424,0,0.38,0.06,0.0,0.11,12674,,1613682788852,1613682899105,-0.05,23.634,-0.028,0.01,-0.122,0.017,-0.001,25939,0.06,0.069,29.0,,379.0,1613768400000,1,R,1613782800000,100.0, ,,,-46.67,-0.04,-38.84,False,False,False
SPY Feb 19 2021 380 Put,PUT,SPY_021921P380,OPR,0.08,0.09,0.09,0.08,951,4057,951X4057,0,0.46,0.07,0.0,0.12,67973,,1613682885147,1613682899269,-0.03,22.612,-0.035,0.013,-0.137,0.02,-0.001,148916,0.09,0.082,29.0,,380.0,1613768400000,1,R,1613782800000,100.0, ,,,-25.0,-0.04,-31.5,False,False,False
SPY Feb 19 2021 381 Put,PUT,SPY_021921P381,OPR,0.09,0.1,0.09,0.1,3200,718,3200X718,0,0.55,0.08,0.0,0.14,14179,,1613682606264,1613682899105,-0.05,21.435,-0.041,0.016,-0.151,0.023,-0.001,15599,0.09,0.096,29.0,,381.0,1613768400000,1,R,1613782800000,100.0, ,,,-35.71,-0.04,-31.71,False,False,False
SPY Feb 19 2021 382 Put,PUT,SPY_021921P382,OPR,0.11,0.12,0.1,0.12,3353,4,3353X4,0,0.66,0.09,0.0,0.16,28207,,1613682889853,1613682899861,-0.06,20.343,-0.051,0.019,-0.169,0.028,-0.001,25701,0.1,0.115,29.0,,382.0,1613768400000,1,R,1613782800000,100.0, ,,,-37.5,-0.04,-28.12,False,False,False
SPY Feb 19 2021 383 Put,PUT,SPY_021921P383,OPR,0.14,0.16,0.14,0.15,3228,2172,3228X2172,0,0.8,0.11,0.0,0.19,45330,,1613682875241,1613682898996,-0.05,19.543,-0.066,0.025,-0.199,0.034,-0.001,27049,0.14,0.15,29.0,,383.0,1613768400000,1,R,1613782800000,100.0, ,,,-28.21,-0.04,-23.08,False,False,False
SPY Feb 19 2021 384 Put,PUT,SPY_021921P384,OPR,0.19,0.2,0.18,0.2,308,296,308X296,0,0.98,0.14,0.0,0.23,42661,,1613682891582,1613682898806,-0.05,18.688,-0.085,0.032,-0.232,0.041,-0.002,18349,0.18,0.195,29.0,,384.0,1613768400000,1,R,1613782800000,100.0, ,,,-23.4,-0.04,-17.02,False,False,False
SPY Feb 19 2021 385 Put,PUT,SPY_021921P385,OPR,0.24,0.25,0.24,0.25,2230,1,2230X1,0,1.19,0.19,0.0,0.28,115185,,1613682892070,1613682899317,-0.05,17.614,-0.109,0.04,-0.261,0.049,-0.002,90293,0.24,0.245,29.0,,385.0,1613768400000,1,R,1613782800000,100.0, ,,,-15.79,-0.04,-14.04,False,False,False
SPY Feb 19 2021 386 Put,PUT,SPY_021921P386,OPR,0.33,0.34,0.32,0.34,10,1083,10X1083,0,1.46,0.25,0.0,0.35,47722,,1613682894225,1613682899795,-0.04,16.913,-0.145,0.051,-0.307,0.06,-0.003,17274,0.32,0.335,29.0,,386.0,1613768400000,1,R,1613782800000,100.0, ,,,-9.86,-0.02,-5.63,False,False,False
SPY Feb 19 2021 387 Put,PUT,SPY_021921P387,OPR,0.42,0.43,0.42,0.43,764,20,764X20,0,1.81,0.32,0.0,0.44,94810,,1613682892784,1613682899568,-0.01,15.737,-0.186,0.064,-0.336,0.071,-0.003,18326,0.42,0.425,29.0,,387.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.45,-0.01,-2.3,False,False,False
SPY Feb 19 2021 388 Put,PUT,SPY_021921P388,OPR,0.57,0.58,0.57,0.57,25,10,25X10,0,2.23,0.42,0.0,0.56,141647,,1613682899525,1613682899986,0.01,14.866,-0.245,0.08,-0.374,0.083,-0.004,30432,0.57,0.575,29.0,,388.0,1613768400000,1,R,1613782800000,100.0, ,,,2.7,0.02,3.6,False,False,False
SPY Feb 19 2021 389 Put,PUT,SPY_021921P389,OPR,0.77,0.79,0.77,0.78,75,10,75X10,0,2.74,0.57,0.0,0.7,152171,,1613682898093,1613682899852,0.06,13.966,-0.322,0.097,-0.402,0.095,-0.006,17824,0.77,0.78,29.0,,389.0,1613768400000,1,R,1613782800000,100.0, ,,,9.22,0.08,10.64,False,False,False
SPY Feb 19 2021 390 Put,PUT,SPY_021921P390,OPR,1.07,1.09,1.09,1.08,75,4,75X4,0,3.3,0.78,0.0,0.92,175913,,1613682897919,1613682899687,0.17,13.231,-0.421,0.112,-0.417,0.104,-0.008,74851,1.09,1.08,29.0,,390.0,1613768400000,1,R,1613782800000,100.0, ,,,19.13,0.16,18.03,False,False,False
SPY Feb 19 2021 391 Put,PUT,SPY_021921P391,OPR,1.48,1.5,1.48,1.49,75,10,75X10,0,3.96,1.09,0.0,1.21,57177,,1613682898294,1613682899835,0.28,12.597,-0.536,0.119,-0.406,0.105,-0.01,21775,1.2,1.494,29.0,,391.0,1613768400000,1,R,1613782800000,100.0, ,,,22.82,0.29,24.02,False,False,True
SPY Feb 19 2021 392 Put,PUT,SPY_021921P392,OPR,2.02,2.05,2.04,2.04,25,5,25X5,0,4.75,1.54,0.0,1.57,24475,,1613682895067,1613682899766,0.47,12.06,-0.658,0.115,-0.363,0.097,-0.012,13588,0.76,2.039,29.0,,392.0,1613768400000,1,R,1613782800000,100.0, ,,,30.02,0.47,29.98,False,False,True
SPY Feb 19 2021 393 Put,PUT,SPY_021921P393,OPR,2.7,2.75,2.71,2.72,25,89,25X89,0,5.56,2.13,0.0,2.03,10860,,1613682898194,1613682899941,0.68,11.687,-0.771,0.098,-0.295,0.08,-0.014,12892,0.43,2.724,29.0,,393.0,1613768400000,1,R,1613782800000,100.0, ,,,33.56,0.7,34.27,False,False,True
SPY Feb 19 2021 394 Put,PUT,SPY_021921P394,OPR,3.5,3.55,3.49,3.53,25,35,25X35,0,6.43,2.86,0.0,2.62,5082,,1613682889442,1613682899896,0.87,11.475,-0.86,0.073,-0.219,0.059,-0.016,10021,0.21,3.529,29.0,,394.0,1613768400000,1,R,1613782800000,100.0, ,,,33.25,0.91,34.76,False,False,True
SPY Feb 19 2021 395 Put,PUT,SPY_021921P395,OPR,4.27,4.67,4.35,4.43,200,200,200X200,0,7.39,3.73,0.0,3.31,5976,,1613682875211,1613682899882,1.04,11.627,-0.918,0.049,-0.158,0.04,-0.017,3434,0.07,4.429,29.0,,395.0,1613768400000,1,R,1613782800000,100.0, ,,,31.26,1.12,33.66,False,False,True
SPY Feb 19 2021 396 Put,PUT,SPY_021921P396,OPR,5.18,5.53,5.1,5.38,200,200,200X200,0,8.1,4.75,0.0,4.1,802,,1613682062322,1613682899883,1.0,12.03,-0.951,0.032,-0.116,0.027,-0.017,4584,-0.18,5.379,29.0,,396.0,1613768400000,1,R,1613782800000,100.0, ,,,24.26,1.28,31.07,False,False,True
SPY Feb 19 2021 397 Put,PUT,SPY_021921P397,OPR,6.13,6.52,6.02,6.36,25,200,25X200,0,9.05,5.88,0.0,4.97,279,,1613681431072,1613682899971,1.05,12.896,-0.966,0.022,-0.096,0.02,-0.018,4532,-0.26,6.359,29.0,,397.0,1613768400000,1,R,1613782800000,100.0, ,,,21.15,1.39,27.98,False,False,True
SPY Feb 19 2021 398 Put,PUT,SPY_021921P398,OPR,7.1,7.61,6.75,7.35,25,25,25X25,0,10.13,6.75,0.0,5.89,252,,1613680260113,1613682899976,0.86,13.95,-0.975,0.016,-0.085,0.016,-0.018,892,-0.53,7.349,29.0,,398.0,1613768400000,1,R,1613782800000,100.0, ,,,14.52,1.46,24.69,False,False,True
SPY Feb 19 2021 399 Put,PUT,SPY_021921P399,OPR,8.07,8.55,8.05,8.34,200,200,200X200,0,10.99,7.6,0.0,6.85,173,,1613682062357,1613682898959,1.2,14.746,-0.982,0.011,-0.071,0.012,-0.018,7256,-0.23,8.339,29.0,,399.0,1613768400000,1,R,1613782800000,100.0, ,,,17.45,1.49,21.67,False,False,True
