description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Mar 15 2021 369 Call (Weekly),CALL,SPY_031521C369,OPR,16.18,16.32,16.42,16.25,20,20,20X20,0,16.42,10.5,0.0,16.23,57,,1614977714519,1614978899937,0.19,24.781,0.827,0.016,-0.199,0.168,0.088,60,1.79,16.224,29.0,,369.0,1615838400000,8,S,1615852800000,100.0, ,,,1.2,0.02,0.15,False,True,False,03-07-2021
SPY Mar 15 2021 370 Call (Weekly),CALL,SPY_031521C370,OPR,15.31,15.45,15.41,15.38,20,20,20X20,0,15.41,9.05,0.0,15.35,96,,1614976610538,1614978899937,0.06,24.398,0.814,0.017,-0.205,0.176,0.087,208,1.78,15.349,29.0,,370.0,1615838400000,8,S,1615852800000,100.0, ,,,0.39,0.03,0.19,False,True,False,03-07-2021
SPY Mar 15 2021 371 Call (Weekly),CALL,SPY_031521C371,OPR,14.45,14.56,14.51,14.51,20,50,20X50,0,14.51,9.16,0.0,14.49,122,,1614976610538,1614978899937,0.02,24.037,0.799,0.018,-0.211,0.184,0.085,179,1.88,14.489,29.0,,371.0,1615838400000,8,S,1615852800000,100.0, ,,,0.14,0.01,0.1,False,True,False,03-07-2021
SPY Mar 15 2021 372 Call (Weekly),CALL,SPY_031521C372,OPR,13.61,13.74,12.74,13.68,20,20,20X20,0,12.74,7.1,0.0,13.65,168,,1614973202240,1614978899937,-0.91,23.715,0.783,0.019,-0.218,0.193,0.084,80,1.11,13.649,29.0,,372.0,1615838400000,8,S,1615852800000,100.0, ,,,-6.67,0.02,0.18,False,True,False,03-07-2021
SPY Mar 15 2021 373 Call (Weekly),CALL,SPY_031521C373,OPR,12.77,12.9,12.62,12.84,20,20,20X20,0,12.62,6.51,0.0,12.82,386,,1614974737136,1614978899938,-0.2,23.347,0.767,0.02,-0.224,0.201,0.082,37,1.99,12.814,29.0,,373.0,1615838400000,8,S,1615852800000,100.0, ,,,-1.52,0.02,0.16,False,True,False,03-07-2021
SPY Mar 15 2021 374 Call (Weekly),CALL,SPY_031521C374,OPR,11.96,12.07,11.68,12.02,50,50,50X50,0,11.75,5.9,0.0,12.0,317,,1614974530950,1614978899990,-0.32,23.019,0.748,0.021,-0.229,0.209,0.08,77,2.05,12.002,29.0,,374.0,1615838400000,8,S,1615852800000,100.0, ,,,-2.69,0.01,0.1,False,True,False,03-07-2021
SPY Mar 15 2021 375 Call (Weekly),CALL,SPY_031521C375,OPR,11.15,11.26,11.51,11.21,50,50,50X50,0,11.91,5.35,0.0,11.21,230,,1614977823103,1614978899990,0.3,22.685,0.729,0.022,-0.235,0.217,0.078,219,2.88,11.205,29.0,,375.0,1615838400000,8,S,1615852800000,100.0, ,,,2.71,0.0,-0.01,False,True,False,03-07-2021
SPY Mar 15 2021 376 Call (Weekly),CALL,SPY_031521C376,OPR,10.36,10.47,10.91,10.42,50,50,50X50,0,10.91,4.69,0.0,10.41,379,,1614977658106,1614978899991,0.5,22.273,0.709,0.023,-0.238,0.225,0.076,98,3.28,10.408,29.0,,376.0,1615838400000,8,S,1615852800000,100.0, ,,,4.82,0.01,0.06,False,True,False,03-07-2021
SPY Mar 15 2021 377 Call (Weekly),CALL,SPY_031521C377,OPR,9.58,9.69,9.8,9.64,50,50,50X50,0,10.01,4.72,0.0,9.63,511,,1614977958850,1614978899992,0.17,21.843,0.688,0.025,-0.241,0.232,0.074,179,3.17,9.625,29.0,,377.0,1615838400000,8,S,1615852800000,100.0, ,,,1.82,0.01,0.1,False,True,False,03-07-2021
SPY Mar 15 2021 378 Call (Weekly),CALL,SPY_031521C378,OPR,8.82,8.93,8.88,8.88,50,20,50X20,0,8.88,3.79,0.0,8.87,556,,1614978425166,1614978899938,0.01,21.431,0.665,0.026,-0.243,0.239,0.072,207,3.25,8.864,29.0,,378.0,1615838400000,8,S,1615852800000,100.0, ,,,0.17,0.01,0.11,False,True,False,03-07-2021
SPY Mar 15 2021 379 Call (Weekly),CALL,SPY_031521C379,OPR,8.08,8.18,8.49,8.13,50,50,50X50,0,8.59,3.5,0.0,8.13,838,,1614977684133,1614978899989,0.36,21.015,0.641,0.027,-0.245,0.245,0.069,1206,3.86,8.124,29.0,,379.0,1615838400000,8,S,1615852800000,100.0, ,,,4.49,0.0,0.06,False,True,False,03-07-2021
SPY Mar 15 2021 380 Call (Weekly),CALL,SPY_031521C380,OPR,7.35,7.46,7.41,7.4,20,20,20X20,0,7.73,2.92,0.0,7.4,2385,,1614978883086,1614978899938,0.01,20.549,0.615,0.028,-0.244,0.251,0.067,1219,3.78,7.394,29.0,,380.0,1615838400000,8,S,1615852800000,100.0, ,,,0.2,0.01,0.13,False,True,False,03-07-2021
SPY Mar 15 2021 381 Call (Weekly),CALL,SPY_031521C381,OPR,6.66,6.74,7.1,6.7,91,84,91X84,0,7.25,2.43,0.0,6.7,660,,1614977703292,1614978899995,0.4,20.106,0.588,0.03,-0.243,0.255,0.064,283,4.47,6.694,29.0,,381.0,1615838400000,8,S,1615852800000,100.0, ,,,6.05,0.0,0.07,False,True,False,03-07-2021
SPY Mar 15 2021 382 Call (Weekly),CALL,SPY_031521C382,OPR,5.98,6.06,6.5,6.02,84,84,84X84,0,6.5,2.06,0.0,6.02,651,,1614977628376,1614978899962,0.48,19.658,0.559,0.031,-0.241,0.259,0.061,517,4.87,6.019,29.0,,382.0,1615838400000,8,S,1615852800000,100.0, ,,,7.97,0.0,0.0,False,True,False,03-07-2021
SPY Mar 15 2021 383 Call (Weekly),CALL,SPY_031521C383,OPR,5.32,5.4,5.59,5.36,22,20,22X20,0,5.78,1.85,0.0,5.36,452,,1614978169384,1614978900003,0.22,19.179,0.528,0.032,-0.237,0.261,0.058,934,4.96,5.364,29.0,,383.0,1615838400000,8,S,1615852800000,100.0, ,,,4.19,0.0,-0.09,False,True,False,03-07-2021
SPY Mar 15 2021 384 Call (Weekly),CALL,SPY_031521C384,OPR,4.7,4.78,4.78,4.74,50,92,50X92,0,5.15,1.49,0.0,4.74,744,,1614978432049,1614978899995,0.04,18.701,0.496,0.033,-0.232,0.262,0.054,631,4.78,4.74,29.0,,384.0,1615838400000,8,S,1615852800000,100.0, ,,,0.84,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 385 Call (Weekly),CALL,SPY_031521C385,OPR,4.1,4.18,4.17,4.14,129,88,129X88,0,4.61,1.2,0.0,4.14,3970,,1614978865490,1614978899962,0.03,18.192,0.462,0.033,-0.224,0.261,0.051,10718,4.17,4.14,29.0,,385.0,1615838400000,8,S,1615852800000,100.0, ,,,0.72,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 386 Call (Weekly),CALL,SPY_031521C386,OPR,3.55,3.62,3.7,3.59,20,96,20X96,0,3.98,1.02,0.0,3.59,941,,1614978102372,1614978899996,0.12,17.72,0.427,0.034,-0.216,0.257,0.047,596,3.7,3.585,29.0,,386.0,1615838400000,8,S,1615852800000,100.0, ,,,3.21,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 387 Call (Weekly),CALL,SPY_031521C387,OPR,3.02,3.09,3.1,3.06,107,106,107X106,0,3.46,0.86,0.0,3.06,848,,1614978756015,1614978899940,0.05,17.2,0.391,0.034,-0.205,0.252,0.043,1748,3.1,3.055,29.0,,387.0,1615838400000,8,S,1615852800000,100.0, ,,,1.47,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 388 Call (Weekly),CALL,SPY_031521C388,OPR,2.54,2.61,2.64,2.58,110,105,110X105,0,2.87,0.67,0.0,2.58,751,,1614978296915,1614978899962,0.06,16.72,0.353,0.034,-0.193,0.244,0.039,2270,2.64,2.575,29.0,,388.0,1615838400000,8,S,1615852800000,100.0, ,,,2.52,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 389 Call (Weekly),CALL,SPY_031521C389,OPR,2.11,2.17,2.2,2.14,93,93,93X93,0,2.45,0.57,0.0,2.14,688,,1614978832135,1614978899962,0.06,16.255,0.315,0.033,-0.179,0.233,0.035,1465,2.2,2.14,29.0,,389.0,1615838400000,8,S,1615852800000,100.0, ,,,2.8,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 390 Call (Weekly),CALL,SPY_031521C390,OPR,1.72,1.78,1.77,1.75,117,121,117X121,0,2.03,0.43,0.0,1.75,2622,,1614978728145,1614978899941,0.02,15.8,0.277,0.032,-0.164,0.22,0.031,1581,1.77,1.75,29.0,,390.0,1615838400000,8,S,1615852800000,100.0, ,,,1.14,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 391 Call (Weekly),CALL,SPY_031521C391,OPR,1.39,1.44,1.46,1.42,20,131,20X131,0,1.62,0.34,0.0,1.41,404,,1614978043958,1614978899942,0.05,15.401,0.241,0.031,-0.149,0.204,0.027,640,1.46,1.415,29.0,,391.0,1615838400000,8,S,1615852800000,100.0, ,,,3.18,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 392 Call (Weekly),CALL,SPY_031521C392,OPR,1.1,1.15,1.15,1.13,132,145,132X145,0,1.31,0.29,0.0,1.13,494,,1614978641519,1614978899931,0.03,15.019,0.206,0.029,-0.132,0.187,0.023,1659,1.15,1.125,29.0,,392.0,1615838400000,8,S,1615852800000,100.0, ,,,2.22,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 393 Call (Weekly),CALL,SPY_031521C393,OPR,0.86,0.91,0.96,0.89,350,167,350X167,0,1.05,0.25,0.0,0.88,332,,1614977991667,1614978899940,0.08,14.693,0.173,0.027,-0.116,0.168,0.019,605,0.96,0.885,29.0,,393.0,1615838400000,8,S,1615852800000,100.0, ,,,8.47,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 394 Call (Weekly),CALL,SPY_031521C394,OPR,0.67,0.71,0.75,0.69,166,183,166X183,0,0.83,0.2,0.0,0.69,612,,1614977901111,1614978899931,0.06,14.423,0.144,0.024,-0.101,0.149,0.016,784,0.75,0.69,29.0,,394.0,1615838400000,8,S,1615852800000,100.0, ,,,8.7,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 395 Call (Weekly),CALL,SPY_031521C395,OPR,0.51,0.55,0.56,0.53,286,203,286X203,0,0.62,0.15,0.0,0.53,4112,,1614978604241,1614978899962,0.03,14.174,0.118,0.021,-0.086,0.129,0.013,1191,0.56,0.53,29.0,,395.0,1615838400000,8,S,1615852800000,100.0, ,,,5.66,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 396 Call (Weekly),CALL,SPY_031521C396,OPR,0.39,0.42,0.41,0.41,281,150,281X150,0,0.49,0.17,0.0,0.41,571,,1614978727756,1614978899947,0.0,13.981,0.095,0.018,-0.073,0.111,0.011,604,0.41,0.405,29.0,,396.0,1615838400000,8,S,1615852800000,100.0, ,,,1.23,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 397 Call (Weekly),CALL,SPY_031521C397,OPR,0.3,0.32,0.39,0.31,225,188,225X188,0,0.39,0.11,0.0,0.31,260,,1614977587517,1614978899947,0.08,13.854,0.077,0.016,-0.062,0.094,0.008,1187,0.39,0.31,29.0,,397.0,1615838400000,8,S,1615852800000,100.0, ,,,25.81,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 398 Call (Weekly),CALL,SPY_031521C398,OPR,0.23,0.25,0.28,0.24,198,221,198X221,0,0.28,0.09,0.0,0.24,531,,1614977962623,1614978899947,0.04,13.807,0.062,0.013,-0.052,0.08,0.007,773,0.28,0.24,29.0,,398.0,1615838400000,8,S,1615852800000,100.0, ,,,16.67,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 399 Call (Weekly),CALL,SPY_031521C399,OPR,0.17,0.19,0.19,0.18,476,221,476X221,0,0.24,0.09,0.0,0.18,532,,1614978750150,1614978899947,0.01,13.703,0.049,0.011,-0.043,0.066,0.005,1139,0.19,0.18,29.0,,399.0,1615838400000,8,S,1615852800000,100.0, ,,,5.56,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 400 Call (Weekly),CALL,SPY_031521C400,OPR,0.13,0.14,0.16,0.14,304,212,304X212,0,0.18,0.07,0.0,0.14,1278,,1614978139457,1614978899947,0.03,13.636,0.038,0.009,-0.035,0.054,0.004,3402,0.16,0.135,29.0,,400.0,1615838400000,8,S,1615852800000,100.0, ,,,18.52,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 401 Call (Weekly),CALL,SPY_031521C401,OPR,0.1,0.11,0.13,0.11,277,224,277X224,0,0.14,0.06,0.0,0.1,66,,1614977806071,1614978899947,0.03,13.684,0.03,0.008,-0.029,0.045,0.003,2168,0.13,0.105,29.0,,401.0,1615838400000,8,S,1615852800000,100.0, ,,,23.81,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 402 Call (Weekly),CALL,SPY_031521C402,OPR,0.07,0.09,0.09,0.08,1824,707,1824X707,0,0.11,0.05,0.0,0.08,287,,1614978404288,1614978899947,0.01,13.698,0.024,0.006,-0.024,0.037,0.003,864,0.09,0.08,29.0,,402.0,1615838400000,8,S,1615852800000,100.0, ,,,12.5,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 403 Call (Weekly),CALL,SPY_031521C403,OPR,0.06,0.07,0.09,0.07,201,435,201X435,0,0.09,0.04,0.0,0.07,97,,1614977905716,1614978899746,0.02,13.877,0.02,0.005,-0.021,0.031,0.002,631,0.09,0.066,29.0,,403.0,1615838400000,8,S,1615852800000,100.0, ,,,37.4,0.0,-0.76,False,False,False,03-07-2021
SPY Mar 15 2021 404 Call (Weekly),CALL,SPY_031521C404,OPR,0.05,0.06,0.08,0.06,1,1038,1X1038,0,0.08,0.04,0.0,0.05,184,,1614977856886,1614978899947,0.03,14.063,0.016,0.004,-0.018,0.027,0.002,1000,0.08,0.054,29.0,,404.0,1615838400000,8,S,1615852800000,100.0, ,,,48.42,0.0,2.04,False,False,False,03-07-2021
SPY Mar 15 2021 405 Call (Weekly),CALL,SPY_031521C405,OPR,0.03,0.05,0.05,0.04,2179,1124,2179X1124,0,0.05,0.03,0.0,0.04,59,,1614977906743,1614978899947,0.01,14.159,0.013,0.004,-0.015,0.022,0.001,884,0.05,0.042,29.0,,405.0,1615838400000,8,S,1615852800000,100.0, ,,,17.92,0.0,-5.66,False,False,False,03-07-2021
SPY Mar 15 2021 406 Call (Weekly),CALL,SPY_031521C406,OPR,0.03,0.04,0.05,0.04,418,806,418X806,0,0.05,0.03,0.0,0.04,79,,1614977858909,1614978899948,0.01,14.349,0.011,0.003,-0.013,0.019,0.001,844,0.05,0.035,29.0,,406.0,1615838400000,8,S,1615852800000,100.0, ,,,42.86,0.0,0.0,False,False,False,03-07-2021
SPY Mar 15 2021 407 Call (Weekly),CALL,SPY_031521C407,OPR,0.02,0.04,0.04,0.03,1321,1532,1321X1532,0,0.04,0.02,0.0,0.03,69,,1614974713574,1614978899710,0.01,14.453,0.009,0.003,-0.011,0.016,0.001,218,0.04,0.028,29.0,,407.0,1615838400000,8,S,1615852800000,100.0, ,,,44.93,0.0,8.7,False,False,False,03-07-2021
SPY Mar 15 2021 408 Call (Weekly),CALL,SPY_031521C408,OPR,0.02,0.03,0.04,0.03,585,1337,585X1337,0,0.04,0.02,0.0,0.02,109,,1614977714083,1614978899996,0.02,14.451,0.007,0.002,-0.008,0.012,0.001,206,0.04,0.02,29.0,,408.0,1615838400000,8,S,1615852800000,100.0, ,,,96.08,0.0,22.55,False,False,False,03-07-2021
SPY Mar 15 2021 409 Call (Weekly),CALL,SPY_031521C409,OPR,0.01,0.03,0.03,0.02,3010,1277,3010X1277,0,0.03,0.02,0.0,0.01,88,,1614974382053,1614978899948,0.01,14.453,0.005,0.002,-0.006,0.01,0.001,515,0.03,0.015,29.0,,409.0,1615838400000,8,S,1615852800000,100.0, ,,,100.0,0.01,33.33,False,False,False,03-07-2021
SPY Mar 15 2021 410 Call (Weekly),CALL,SPY_031521C410,OPR,0.01,0.02,0.02,0.02,2593,301,2593X301,0,0.02,0.01,0.0,0.01,20,,1614975824063,1614978899948,0.01,14.449,0.004,0.001,-0.005,0.007,0.0,1560,0.02,0.011,29.0,,410.0,1615838400000,8,S,1615852800000,100.0, ,,,83.49,0.0,37.61,False,False,False,03-07-2021
SPY Mar 15 2021 411 Call (Weekly),CALL,SPY_031521C411,OPR,0.01,0.02,0.02,0.02,1134,1256,1134X1256,0,0.02,0.02,0.0,0.01,13,,1614975855223,1614978899997,0.01,14.452,0.003,0.001,-0.004,0.006,0.0,361,0.02,0.008,29.0,,411.0,1615838400000,8,S,1615852800000,100.0, ,,,153.16,0.01,89.87,False,False,False,03-07-2021
SPY Mar 15 2021 412 Call (Weekly),CALL,SPY_031521C412,OPR,0.01,0.02,0.02,0.02,789,1477,789X1477,0,0.02,0.01,0.0,0.01,116,,1614970994812,1614978899998,0.01,14.459,0.002,0.001,-0.003,0.004,0.0,165,0.02,0.006,29.0,,412.0,1615838400000,8,S,1615852800000,100.0, ,,,250.88,0.01,163.16,False,False,False,03-07-2021
SPY Mar 15 2021 413 Call (Weekly),CALL,SPY_031521C413,OPR,0.01,0.02,0.02,0.02,546,1467,546X1467,0,0.02,0.02,0.0,0.0,1,,1614974590291,1614978899998,0.02,14.44,0.001,0.001,-0.002,0.003,0.0,74,0.02,0.004,29.0,,413.0,1615838400000,8,S,1615852800000,100.0, ,,,400.0,0.01,275.0,False,False,False,03-07-2021
SPY Mar 15 2021 414 Call (Weekly),CALL,SPY_031521C414,OPR,0.0,0.02,0.02,0.01,0,1597,0X1597,0,0.0,0.0,0.0,0.0,0,,1614883976025,1614978899711,0.02,14.471,0.001,0.0,-0.002,0.002,0.0,27,0.02,0.003,29.0,,414.0,1615838400000,8,S,1615852800000,100.0, ,,,589.66,0.01,244.83,False,False,False,03-07-2021
SPY Mar 15 2021 415 Call (Weekly),CALL,SPY_031521C415,OPR,0.0,0.02,0.01,0.01,0,1710,0X1710,0,0.01,0.01,0.0,0.0,17,,1614955730657,1614978899711,0.01,14.451,0.001,0.0,-0.001,0.002,0.0,1217,0.01,0.002,29.0,,415.0,1615838400000,8,S,1615852800000,100.0, ,,,400.0,0.01,400.0,False,False,False,03-07-2021
SPY Mar 15 2021 416 Call (Weekly),CALL,SPY_031521C416,OPR,0.0,0.02,0.01,0.01,0,1921,0X1921,0,0.01,0.01,0.0,0.0,2,,1614956165747,1614978899711,0.01,14.457,0.001,0.0,-0.001,0.001,0.0,65,0.01,0.001,29.0,,416.0,1615838400000,8,S,1615852800000,100.0, ,,,614.29,0.01,614.29,False,False,False,03-07-2021
SPY Mar 15 2021 417 Call (Weekly),CALL,SPY_031521C417,OPR,0.01,0.02,0.01,0.02,5,2276,5X2276,0,0.02,0.01,0.0,0.0,29,,1614974685819,1614978899822,0.01,14.491,0.0,0.0,-0.001,0.001,0.0,183,0.01,0.001,29.0,,417.0,1615838400000,8,S,1615852800000,100.0, ,,,900.0,0.01,1400.0,False,False,False,03-07-2021
SPY Mar 15 2021 418 Call (Weekly),CALL,SPY_031521C418,OPR,0.0,0.01,0.01,0.01,0,593,0X593,0,0.01,0.01,0.0,0.0,8,,1614956221307,1614978899948,0.01,14.511,0.0,0.0,0.0,0.001,0.0,149,0.01,0.001,29.0,,418.0,1615838400000,8,S,1615852800000,100.0, ,,,1328.57,0.0,614.29,False,False,False,03-07-2021
SPY Mar 15 2021 419 Call (Weekly),CALL,SPY_031521C419,OPR,0.0,0.01,0.01,0.01,0,718,0X718,0,0.01,0.01,0.0,0.0,150,,1614968978275,1614978899948,0.01,14.554,0.0,0.0,0.0,0.001,0.0,151,0.01,0.001,29.0,,419.0,1615838400000,8,S,1615852800000,100.0, ,,,1900.0,0.0,900.0,False,False,False,03-07-2021
SPY Mar 15 2021 420 Call (Weekly),CALL,SPY_031521C420,OPR,0.0,0.01,0.01,0.01,0,726,0X726,0,0.01,0.01,0.0,0.0,9,,1614963445642,1614978899948,0.01,14.444,0.0,0.0,0.0,0.0,0.0,591,0.01,0.0,29.0,,420.0,1615838400000,8,S,1615852800000,100.0, ,,,3233.33,0.0,1566.67,False,False,False,03-07-2021
SPY Mar 15 2021 421 Call (Weekly),CALL,SPY_031521C421,OPR,0.0,0.01,0.01,0.01,0,864,0X864,0,0.01,0.01,0.0,0.0,8,,1614963449902,1614978899948,0.01,14.44,0.0,0.0,0.0,0.0,0.0,1,0.01,0.0,29.0,,421.0,1615838400000,8,S,1615852800000,100.0, ,,,4900.0,0.0,2400.0,False,False,False,03-07-2021
SPY Mar 15 2021 422 Call (Weekly),CALL,SPY_031521C422,OPR,0.0,0.01,0.01,0.01,0,1086,0X1086,0,0.0,0.0,0.0,0.0,0,,1614886298171,1614978899948,0.01,14.211,0.0,0.0,0.0,0.0,0.0,5,0.01,0.0,29.0,,422.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 423 Call (Weekly),CALL,SPY_031521C423,OPR,0.0,0.01,0.01,0.01,0,1186,0X1186,0,0.0,0.0,0.0,0.0,0,,1614870451754,1614978899948,0.01,14.541,0.0,0.0,0.0,0.0,0.0,318,0.01,0.0,29.0,,423.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 424 Call (Weekly),CALL,SPY_031521C424,OPR,0.0,0.01,0.01,0.01,0,1186,0X1186,0,0.0,0.0,0.0,0.0,0,,1614874182236,1614978899948,0.01,14.87,0.0,0.0,0.0,0.0,0.0,302,0.01,0.0,29.0,,424.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 425 Call (Weekly),CALL,SPY_031521C425,OPR,0.0,0.01,0.01,0.01,0,1352,0X1352,0,0.01,0.01,0.0,0.0,2,,1614968288602,1614978899948,0.01,15.198,0.0,0.0,0.0,0.0,0.0,73,0.01,0.0,29.0,,425.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 426 Call (Weekly),CALL,SPY_031521C426,OPR,0.0,0.01,0.03,0.01,0,1401,0X1401,0,0.0,0.0,0.0,0.0,0,,1614101521263,1614978899948,0.03,15.53,0.0,0.0,0.0,0.0,0.0,20,0.03,0.0,29.0,,426.0,1615838400000,8,S,1615852800000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 427 Call (Weekly),CALL,SPY_031521C427,OPR,0.0,0.01,0.03,0.01,0,1214,0X1214,0,0.0,0.0,0.0,0.0,0,,1614105770630,1614978899948,0.03,15.852,0.0,0.0,0.0,0.0,0.0,80,0.03,0.0,29.0,,427.0,1615838400000,8,S,1615852800000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 428 Call (Weekly),CALL,SPY_031521C428,OPR,0.0,0.01,0.03,0.01,0,1269,0X1269,0,0.0,0.0,0.0,0.0,0,,1614100716947,1614978899948,0.03,16.186,0.0,0.0,0.0,0.0,0.0,80,0.03,0.0,29.0,,428.0,1615838400000,8,S,1615852800000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 429 Call (Weekly),CALL,SPY_031521C429,OPR,0.0,0.01,0.02,0.01,0,1318,0X1318,0,0.0,0.0,0.0,0.0,0,,1614869023144,1614978899948,0.02,16.511,0.0,0.0,0.0,0.0,0.0,5,0.02,0.0,29.0,,429.0,1615838400000,8,S,1615852800000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 430 Call (Weekly),CALL,SPY_031521C430,OPR,0.0,0.01,0.01,0.01,0,1358,0X1358,0,0.01,0.01,0.0,0.0,3,,1614958812672,1614978899948,0.01,16.835,0.0,0.0,0.0,0.0,0.0,13,0.01,0.0,29.0,,430.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 435 Call (Weekly),CALL,SPY_031521C435,OPR,0.0,0.01,0.02,0.01,0,1262,0X1262,0,0.0,0.0,0.0,0.0,0,,1614709544587,1614978899726,0.02,18.444,0.0,0.0,0.0,0.0,0.0,642,0.02,0.0,29.0,,435.0,1615838400000,8,S,1615852800000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 440 Call (Weekly),CALL,SPY_031521C440,OPR,0.0,0.01,0.01,0.01,0,1304,0X1304,0,0.0,0.0,0.0,0.0,0,,1614716586238,1614978899709,0.01,20.011,0.0,0.0,0.0,0.0,0.0,81,0.01,0.0,29.0,,440.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 445 Call (Weekly),CALL,SPY_031521C445,OPR,0.0,0.01,0.01,0.01,0,1503,0X1503,0,0.0,0.0,0.0,0.0,0,,1614702256044,1614978899726,0.01,21.573,0.0,0.0,0.0,0.0,0.0,242,0.01,0.0,29.0,,445.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 450 Call (Weekly),CALL,SPY_031521C450,OPR,0.0,0.01,0.01,0.01,0,1505,0X1505,0,0.0,0.0,0.0,0.0,0,,1614697526450,1614978899948,0.01,23.102,0.0,0.0,0.0,0.0,0.0,266,0.01,0.0,29.0,,450.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 455 Call (Weekly),CALL,SPY_031521C455,OPR,0.0,0.01,0.01,0.01,0,1514,0X1514,0,0.0,0.0,0.0,0.0,0,,1613753850396,1614978899726,0.01,24.61,0.0,0.0,0.0,0.0,0.0,50,0.01,0.0,29.0,,455.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 460 Call (Weekly),CALL,SPY_031521C460,OPR,0.0,0.01,0.01,0.01,0,1514,0X1514,0,0.0,0.0,0.0,0.0,0,,1614695406810,1614978899808,0.01,26.093,0.0,0.0,0.0,0.0,0.0,107,0.01,0.0,29.0,,460.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 465 Call (Weekly),CALL,SPY_031521C465,OPR,0.0,0.01,0.01,0.01,0,1514,0X1514,0,0.0,0.0,0.0,0.0,0,,1613680317723,1614978899711,0.01,27.557,0.0,0.0,0.0,0.0,0.0,26,0.01,0.0,29.0,,465.0,1615838400000,8,S,1615852800000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 15 2021 470 Call (Weekly),CALL,SPY_031521C470,OPR,0.0,0.01,0.0,0.01,0,1514,0X1514,0,0.0,0.0,0.0,0.0,0,,0,1614978899853,0.0,29.009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,,470.0,1615838400000,8,S,1615852800000,100.0, ,,,0.0,0.0,4900.0,False,False,False,03-07-2021
